file	line	declaration	note
lib/screens/settings/settings_screen.dart	542	onTap: _handleDonateTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	556	pref: settings.SettingsService.libraryDensity,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	566	title: t.settings.appearance,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	568	destinationBuilder: (context) => const AppearanceSettingsScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	580	title: t.settings.libraryVisibility,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	582	destinationBuilder: (context) => const LibraryVisibilityScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	594	title: t.settings.homeLayout,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	596	destinationBuilder: (context) => const HomeLayoutScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	609	title: t.settings.videoPlayback,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	611	destinationBuilder: (context) => const PlaybackSettingsScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	627	title: t.languageSettings.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	629	destinationBuilder: (context) => const LanguageSettingsScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	646	title: t.settings.subtitleStyling,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	648	destinationBuilder: (_) => const SubtitleStylingScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	664	title: t.settings.downloads,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	666	destinationBuilder: (_) => const DownloadsSettingsScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	688	title: t.settings.trackers,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	690	destinationBuilder: (_) => const TrackersSettingsScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	707	title: t.settings.requests,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	709	destinationBuilder: (_) => const SeerrSettingsScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	736	title: t.tautulli.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	740	destinationBuilder: (_) => const TautulliSettingsScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	759	title: t.connections.sectionTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	768	title: t.tvMyPleya.servers,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	771	destinationBuilder: (_) => const ServersScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	800	title: t.profiles.sectionTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	802	onTap: () => Navigator.of(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	816	title: t.settings.keyboardShortcuts,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	821	title: t.settings.videoPlayerControls,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	823	onTap: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	832	pref: settings.SettingsService.videoPlayerNavigationEnabled,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	834	title: t.settings.videoPlayerNavigation,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	843	title: t.settings.advanced,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	848	title: t.settings.watchTogetherRelay,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	850	onTap: () => _showRelayUrlDialog(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	854	pref: settings.SettingsService.crashReporting,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	856	title: t.settings.crashReporting,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	861	pref: settings.SettingsService.enableDebugLogging,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	863	title: t.settings.debugLogging,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	869	title: t.settings.viewLogs,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	871	destinationBuilder: (context) => const LogsScreen(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	876	title: t.settings.clearCache,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	878	onTap: () => _showClearCacheDialog(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	883	title: t.settings.resetSettings,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	885	onTap: () => _showResetSettingsDialog(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	894	title: 'Debug',	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	898	title: 'Test Sentry',	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	900	onTap: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	906	title: 'Test ANR',	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	908	onTap: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	921	title: t.settings.backup,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	930	title: t.settings.exportSettings,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	932	onTap: _handleExportSettings,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	937	title: t.settings.importSettings,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	939	onTap: _showImportSettingsDialog,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	952	pref: settings.SettingsService.icloudSyncEnabled,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	954	title: t.settings.icloudSync,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	994	pref: settings.SettingsService.autoCheckUpdatesOnStartup,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	996	title: t.settings.autoCheckUpdatesOnStartup,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1003	title: t.settings.updates,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1008	title: t.settings.checkForUpdates,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1009	onTap: _handleCheckForUpdatesTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1019	title: t.settings.updates,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1028	title: Text(hasUpdate ? t.settings.updateAvailable : t.settings.checkForUpdates),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1033	onTap: _isCheckingForUpdate ? null : _handleCheckForUpdatesTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1050	title: t.settings.clearCache,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1062	title: t.settings.resetSettings,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1089	title: t.settings.importSettings,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1188	showUpdateAvailableDialog(context, updateInfo, title: t.settings.updateAvailable, dismissLabel: t.common.close),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1236	title: Text(t.settings.watchTogetherRelay),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1245	DialogActionButton(onPressed: _reset, label: t.settings.resetToDefault),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1246	DialogActionButton(onPressed: () => Navigator.pop(context), label: t.common.cancel),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1247	DialogActionButton(focusNode: _saveFocusNode, onPressed: _save, label: t.common.save),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_screen.dart	1289	settingsSearchMatches(title: title, subtitle: subtitle, keywords: keywords, lowerQuery: lowerQuery);	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	43	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	89	title: Text(widget.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	93	DialogActionButton(onPressed: () => Navigator.pop(context), label: t.common.cancel),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	94	DialogActionButton(focusNode: _saveFocusNode, onPressed: _save, label: t.common.save),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	112	title: Text(title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	125	title: Text(option.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	129	onTap: () => Navigator.pop(dialogContext, option.value),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	156	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	166	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	190	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	241	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	304	_showColorInputDialogTV(context: context, title: title, currentHex: currentHex, onSave: onSave);	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	306	_showColorInputDialogStandard(context: context, title: title, currentHex: currentHex, onSave: onSave);	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	320	title: Text(title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	352	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	380	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/settings_utils.dart	402	onPressed: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	46	title: Text(t.screens.subtitleStyling),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	50	pref: SettingsService.subAssOverride,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	52	title: t.subtitlingStyling.assOverride,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	54	options: SubAssOverride.values.map((v) => DialogOption(value: v, title: _assOverrideLabel(v))).toList(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	61	pref: SettingsService.subtitleRenderResolution,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	63	title: t.subtitlingStyling.renderResolution,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	68	].map((v) => DialogOption(value: v, title: _renderResolutionLabel(v))).toList(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	76	pref: SettingsService.subtitleRenderResolution,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	78	title: t.subtitlingStyling.renderResolution,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	86	].map((v) => DialogOption(value: v, title: _renderResolutionLabel(v))).toList(),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	91	pref: SettingsService.subtitleFontSize,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	93	title: t.subtitlingStyling.fontSize,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	101	pref: SettingsService.subtitleTextColor,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	103	title: t.subtitlingStyling.textColor,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	106	pref: SettingsService.subtitlePosition,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	108	title: t.subtitlingStyling.position,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	116	pref: SettingsService.subtitleBold,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	118	title: t.subtitlingStyling.bold,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	121	pref: SettingsService.subtitleItalic,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	123	title: t.subtitlingStyling.italic,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	128	pref: SettingsService.subtitleBorderSize,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	130	title: t.subtitlingStyling.borderSize,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	138	pref: SettingsService.subtitleBorderColor,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	140	title: t.subtitlingStyling.borderColor,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	145	pref: SettingsService.subtitleBackgroundOpacity,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	147	title: t.subtitlingStyling.backgroundOpacity,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	155	pref: SettingsService.subtitleBackgroundColor,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/subtitle_styling_screen.dart	157	title: t.subtitlingStyling.backgroundColor,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	190	title: Text(t.tautulli.disconnectConfirm),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	193	TextButton(onPressed: () => Navigator.of(ctx).pop(false), child: Text(t.common.cancel)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	194	FilledButton(onPressed: () => Navigator.of(ctx).pop(true), child: Text(t.tautulli.disconnect)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	212	title: Text(t.tautulli.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	289	title: t.tautulli.useHistoryForRecommendations,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	295	onPressed: busy ? null : _disconnect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	297	onPressed: busy ? null : _disconnect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	386	onPressed: busy ? null : _test,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	388	onPressed: busy ? null : _test,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	405	onPressed: busy ? null : _save,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	407	onPressed: busy ? null : _save,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	439	onPressed: busy ? null : () => _selectMode(mode),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	442	onPressed: busy ? null : () {},	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tautulli_settings_screen.dart	446	onPressed: busy ? null : () => _selectMode(mode),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_account_settings_body.dart	53	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_account_settings_body.dart	57	title: Text(accountTitle),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_account_settings_body.dart	63	pref: toggle.pref,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_account_settings_body.dart	65	title: toggle.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_account_settings_body.dart	75	title: Text(t.trackers.libraryFilter.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_account_settings_body.dart	78	onTap: () => Navigator.of(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_account_settings_body.dart	86	title: Text(t.common.disconnect, style: TextStyle(color: Theme.of(context).colorScheme.error)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_account_settings_body.dart	87	onTap: () => unawaited(Future<void>.sync(onDisconnect)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_library_filter_screen.dart	72	pref: modePref,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_library_filter_screen.dart	74	title: t.trackers.libraryFilter.mode,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_library_filter_screen.dart	92	children.add(ListTile(title: Text(t.trackers.libraryFilter.noLibraries)));	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_library_filter_screen.dart	103	title: Text(lib.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_library_filter_screen.dart	120	return SettingsPage(title: title, children: children);	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_settings_screen.dart	125	title: t.trackers.disconnectConfirm(service: config.displayName),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_settings_screen.dart	145	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_settings_screen.dart	152	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_settings_screen.dart	157	pref: config.scrobblePref,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/tracker_settings_screen.dart	159	title: t.trackers.scrobble,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	25	title: Text(t.trackers.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	55	title: t.trakt.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	57	onTap: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	70	title: t.trackers.services.mal,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	72	onTap: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	88	title: t.trackers.services.anilist,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	90	onTap: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	106	title: t.trackers.services.simkl,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	108	onTap: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	137	title: Text(title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trackers_settings_screen.dart	140	onTap: onTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trakt_settings_screen.dart	38	title: t.trakt.disconnectConfirm,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trakt_settings_screen.dart	61	title: Text(t.trakt.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trakt_settings_screen.dart	68	title: Text(t.trakt.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trakt_settings_screen.dart	74	pref: SettingsService.enableTraktScrobble,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trakt_settings_screen.dart	76	title: t.trakt.scrobble,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trakt_settings_screen.dart	81	pref: SettingsService.enableTraktWatchedSync,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/trakt_settings_screen.dart	83	title: t.trakt.watchedSync,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_about_screen.dart	88	title: t.about.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_about_screen.dart	102	title: t.about.sourceCode,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_about_screen.dart	104	onSelect: () => _open(AboutScreen.sourceUrl),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_about_screen.dart	109	title: t.about.basedOnPlezy,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_about_screen.dart	111	onSelect: () => _open(AboutScreen.upstreamUrl),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/tv/sections/tv_about_screen.dart	116	title: t.about.privacyPolicy,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
